id,simplified,traditional,pinyin,jyutping,english,mandarin_rank,cantonese_rank,examples,hsk_level
401232432086872727,构造,構造,gòu zào,kau3 zou6,structure; composition,9731,,[],4
562739653874995984,购买,購買,gòu mǎi,gau3 maai5,to purchase; to buy,2972,,[],4
658674737901340917,购物,購物,gòu wù,gau3 mat6,shopping,2912,,[],4
626959284113591644,骨头,骨頭,gǔ tou,gwat1 tau4,bone; moral character,5565,,[],4
1095778746392810116,固定,固定,gù dìng,gu3 ding6,to fix; to fasten,3096,,[],4
175334997383125097,瓜,瓜,guā,gwaa1,melon; gourd,6211,,[],4
557353762027995827,怪,怪,guài,gwaai3,bewildering; odd,1329,,[],4
486753625666348366,关闭,關閉,guān bì,gwaan1 bai3,"to close; to shut (a window etc); (of a shop, school etc) to shut down",3178,,[],4
859368594471205800,关于,關於,guān yú,gwaan1 jyu1,pertaining to; concerning,478,,[],4
677441163488645781,官,官,Guān,gun1,surname Guan,1825,,[],4
148845795127614879,官方,官方,guān fāng,gun1 fong1,government; official (approved or issued by an authority),3703,,[],4
938455374700227638,光临,光臨,guāng lín,gwong1 lam4,(formal) to honor with one's presence; to attend,8731,,[],4
1080464483937417984,光盘,光盤,guāng pán,gwong1 pun4,compact disc (CD); DVD; CD-ROM,14628,,[],4
345654146233579659,逛,逛,guàng,kwaang3,to stroll; to visit,4709,,[],4
368363114894462337,归,歸,Guī,gwai1,surname Gui,2278,,[],4
99739281365357079,规律,規律,guī lǜ,kwai1 leot6,rule (e.g. of science); law of behavior,4786,,[],4
465456618168004676,规模,規模,guī mó,kwai1 mou4,scale; scope,4088,,[],4
1069891637169816799,规则,規則,guī zé,kwai1 zak1,rule; regulation,1924,,[],4
251184891824923821,果实,果實,guǒ shí,gwo2 sat6,fruit (produced by a plant); (fig.) fruits (of success etc),13530,,[],4
710472660595720977,过分,過分,guò fèn,fan1,excessive; undue,3578,,[],4
300689061988971460,海水,海水,hǎi shuǐ,hoi2 seoi2,seawater,8867,,[],4
651669661965671212,海鲜,海鮮,hǎi xiān,hoi2 sin1,seafood,9209,,[],4
515550679433428153,含,含,hán,ham4,to keep in the mouth; to contain,3249,,[],4
944577730783501634,含量,含量,hán liàng,ham4 loeng6,content; quantity contained,4617,,[],4
73413421846258795,含义,含義,hán yì,ham4 ji6,meaning (implicit in a phrase); implied meaning,6120,,[],4
1044618895167330899,含有,含有,hán yǒu,ham4 jau5,to contain; including,5329,,[],4
779147923478444644,寒假,寒假,hán jià,hon4 gaa3,winter vacation,21410,,[],4
6716555564385337,寒冷,寒冷,hán lěng,hon4 laang5,cold (climate); frigid,6730,,[],4
121135645804761843,航班,航班,háng bān,hong4 baan1,(scheduled) flight; (scheduled) sailing,3730,,[],4
266291811086791307,航空,航空,háng kōng,hong4 hung1,aviation,3185,,[],4
412487880758872723,毫米,毫米,háo mǐ,hou4 mai5,millimeter,23449,,[],4
648829249959330722,毫升,毫升,háo shēng,hou4 sing1,milliliter,27507,,[],4
1046176168020904591,好友,好友,hǎo yǒu,hou2 jau5,close friend; pal,4297,,[],4
1142263235509119871,号码,號碼,hào mǎ,hou6 maa5,number,2110,,[],4
401951575465554190,合同,合同,hé tong,hap6 tung4,(business) contract,1766,,[],4
348675970205485203,黑暗,黑暗,hēi àn,hak1 am3,dark; darkly,3217,,[],4
1007055300720640506,红包,紅包,hóng bāo,hung4 baau1,money wrapped in red as a gift; bonus payment,16771,,[],4
1011954296793119908,后头,後頭,hòu tou,hau6 tau4,behind; the back,16864,,[],4
561862759044685456,厚,厚,hòu,hau5,thick; deep or profound,3759,,[],4
956593830905218716,呼吸,呼吸,hū xī,fu1 kap1,to breathe,2003,,[],4
789521362129083485,忽视,忽視,hū shì,fat1 si6,to neglect; to overlook; to disregard; to ignore,5020,,[],4
263399616304960125,户,戶,hù,wu6,a household; door,2265,,[],4
89860608572314733,护士,護士,hù shi,wu6 si6,nurse,3782,,[],4
485939307985111992,划,划,huá,waak6,to row; to paddle,2993,,[],4
870827222613427678,怀念,懷念,huái niàn,waai4 nim6,to cherish the memory of; to think of,3668,,[],4
109503118604828260,怀疑,懷疑,huái yí,waai4 ji4,to doubt (sth); to be skeptical of,1763,,[],4
918147116657530400,缓解,緩解,huǎn jiě,wun6 gaai2,to bring relief; to alleviate (a crisis),5722,,[],4
742405892365359296,黄瓜,黃瓜,huáng guā,wong4 gwaa1,cucumber,10535,,[],4
248042435683455437,黄金,黃金,huáng jīn,wong4 gam1,gold; golden (opportunity),2676,,[],4
1151927892148387382,回复,回復,huí fù,wui4 fuk1,to reply; to recover,2477,,[],4
658803928328351834,汇,匯,huì,wui6,to remit; to converge (of rivers),5752,,[],4
35387851865958439,汇报,匯報,huì bào,wui6 bou3,to report; to give an account of,4195,,[],4
408783356242870474,汇率,匯率,huì lǜ,wui6 seot1,exchange rate,18037,,[],4
181797289640860597,会计,會計,kuài jì,wui6 gai3,accountant; accountancy,4284,,[],4
394252127082478976,婚礼,婚禮,hūn lǐ,fan1 lai5,wedding ceremony; wedding,2548,,[],4
732809888365602218,伙,伙,huǒ,fo2,meals (abbr. for 食); variant of 伙,4111,,[],4
979700746383209787,伙伴,伙伴,huǒ bàn,fo2 bun6,partner; companion,2698,,[],4
786858497236896093,或许,或許,huò xǔ,waak6 heoi2,perhaps; maybe,1228,,[],4
541934357492675370,货,貨,huò,fo3,goods; money,1631,,[],4
280462545467423049,获,獲,huò,wok6,(literary) to catch; to capture; (literary) to get; to obtain; to win,2683,,[],4
768884021034127327,获得,獲得,huò dé,wok6 dak1,to obtain; to receive; to get,701,,[],4
370799914366266563,获奖,獲獎,huò jiǎng,wok6 zoeng2,to win an award,7338,,[],4
429139509534034120,获取,獲取,huò qǔ,wok6 ceoi2,to gain; to get; to acquire,4905,,[],4
430371020422983810,机构,機構,jī gòu,gei1 kau3,mechanism; structure,1289,,[],4
608155741902898362,机遇,機遇,jī yù,gei1 jyu6,opportunity; favorable circumstance,6091,,[],4
899215254441399326,积累,積累,jī lěi,zik1 leoi6,to accumulate; accumulation,8722,,[],4
706588690717793428,激动,激動,jī dòng,gik1 dung6,to move emotionally; to stir up (emotions),1931,,[],4
825248529773370348,激烈,激烈,jī liè,gik1 lit6,(of competition or fighting) intense; fierce,3088,,[],4
245074397875806161,及格,及格,jí gé,kap6 gaak3,to pass an exam or a test; to meet a minimum standard,9699,,[],4
1101337896766937636,即将,即將,jí jiāng,zik1 zoeng1,on the eve of; to be about to,1906,,[],4
579777639489080887,极,極,jí,gik6,"extremely; pole (geography, physics)",1404,,[],4
411993635005219376,极其,極其,jí qí,gik6 kei4,extremely,4627,,[],4
624505630005447257,急忙,急忙,jí máng,gap1 mong4,hastily,18562,,[],4
1120784876938474793,集合,集合,jí hé,zaap6 hap6,to gather; to assemble; (math.) set,5571,,[],4
1111492416387973585,几乎,幾乎,jī hū,gei1 fu4,almost; nearly; practically,1001,,[],4
798984933224016355,记载,記載,jì zǎi,gei3 zoi3,to write down; to record,6338,,[],4
657395869801539375,纪律,紀律,jì lǜ,gei2 leot6,discipline,6250,,[],4
18509169187425684,技巧,技巧,jì qiǎo,gei6 haau2,skill; technique,3853,,[],4
1093209799087515368,季,季,Jì,gwai3,surname Ji,1588,,[],4
645121213378938707,季度,季度,jì dù,gwai3 dou6,quarter of a year; season (sports),5266,,[],4
766300355461724391,季节,季節,jì jié,gwai3 zit3,time; season,4724,,[],4
323313617146848533,既,既,jì,gei3,already; since,1698,,[],4
237181991899975354,既然,既然,jì rán,gei3 jin4,since; as,1629,,[],4
738546833124048360,寄,寄,jì,gei3,to send; to mail,2842,,[],4
843810227000146374,加班,加班,jiā bān,gaa1 baan1,to work overtime,5951,,[],4
828016103714082801,加入,加入,jiā rù,gaa1 jap6,to become a member; to join,1056,,[],4
501105908533561469,加油站,加油站,jiā yóu zhàn,gaa1 jau2 zaam6,gas station,7839,,[],4
115329234133805959,家务,家務,jiā wù,gaa1 mou6,household duties; housework,9208,,[],4
929400219338238577,假如,假如,jiǎ rú,gaa2 jyu4,if,3671,,[],4
198933101999660834,坚固,堅固,jiān gù,gin1 gu3,firm; firmly,11999,,[],4
535873682629442010,减,減,jiǎn,gaam2,to lower; to decrease,3695,,[],4
127361412493813662,减肥,減肥,jiǎn féi,gaam2 fei4,to lose weight,3988,,[],4
1145109566682508522,减少,減少,jiǎn shǎo,gaam2 siu2,to lessen; to decrease; to reduce; to lower,2443,,[],4
810631196398303116,检测,檢測,jiǎn cè,gim2 cak1,to detect; to test,2191,,[],4
645657252533545695,简历,簡歷,jiǎn lì,gaan2 lik6,curriculum vitae (CV); résumé,7973,,[],4
466815167697711478,健身,健身,jiàn shēn,gin6 san1,to exercise; to keep fit,4744,,[],4
727260269697219153,渐渐,漸漸,jiàn jiàn,zim6 zim6,gradually,4452,,[],4
390479810551252320,江,江,Jiāng,gong1,surname Jiang,4802,,[],4
512489196572884324,讲究,講究,jiǎng jiu,gong2 gau3,to pay particular attention to; carefully selected for quality,9711,,[],4
1008395276153262507,讲座,講座,jiǎng zuò,gong2 zo6,a course of lectures,8858,,[],4
292799365380150483,奖,獎,jiǎng,zoeng2,prize; award,2198,,[],4
445202196844680663,奖金,獎金,jiǎng jīn,zoeng2 gam1,premium; award money,3649,,[],4
255015088894976121,奖学金,獎學金,jiǎng xué jīn,zoeng2 hok6 gam1,scholarship,7771,,[],4
427255004557799807,降,降,jiàng,gong3,to drop; to fall,2897,,[],4
708451807486741131,降低,降低,jiàng dī,gong3 dai1,to reduce; to lower; to bring down,3058,,[],4
742008745880913756,降价,降價,jiàng jià,gong3 gaa3,to cut the price; to drive down the price,13945,,[],4
913094686826741579,降落,降落,jiàng luò,gong3 lok6,to descend; to land,6858,,[],4
1118674224674016033,降温,降溫,jiàng wēn,gong3 wan1,to become cooler; to lower the temperature,11837,,[],4
230411279319676409,交换,交換,jiāo huàn,gaau1,to exchange; to swap,3196,,[],4
1009235442784905353,交际,交際,jiāo jì,gaau1 zai3,communication; social intercourse,11527,,[],4
482560904057905749,角色,角色,jué sè,gok3 sik1,role; character in a novel,1656,,[],4
958886480717545041,教授,教授,jiào shòu,gaau3 sau6,professor; to instruct,1612,,[],4
1071142427436706168,教训,教訓,jiào xun,gaau3 fan3,to provide guidance; to lecture sb,3265,,[],4
345152070255106090,阶段,階段,jiē duàn,gaai1 dyun6,stage; section,1945,,[],4
749602100566031063,街道,街道,jiē dào,gaai1 dou6,street; subdistrict,3604,,[],4
732098644368149386,节省,節省,jié shěng,zit3 saang2,saving; to save,7027,,[],4
319063337836429117,结,結,jiē,git3,(of a plant) to produce (fruit or seeds); Taiwan pr. [jié],2051,,[],4
672102241508785479,结构,結構,jié gòu,git3 kau3,structure; composition,2786,,[],4
228345573340787520,结论,結論,jié lùn,git3 leon6,conclusion; verdict,3269,,[],4
602745101480538749,解释,解釋,jiě shì,gaai2 sik1,explanation; to explain,872,,[],4
860635945109928454,姐妹,姐妹,jiě mèi,ze2 mui6,sisters; siblings,3183,,[],4
782582434619992114,尽快,儘快,jǐn kuài,zeon2 faai3,as quickly as possible; as soon as possible,1987,,[],4
208131625748980149,尽力,盡力,jìn lì,zeon6 lik6,to strive one's hardest; to spare no effort,4488,,[],4
691586762597006976,紧密,緊密,jǐn mì,gan2 mat6,inseparably close,6128,,[],4
947840218131039944,近代,近代,jìn dài,gan6 doi6,"the not-very-distant past; modern times, excluding recent decades",20713,,[],4
1079318604115197594,进口,進口,jìn kǒu,zeon3 hau2,to import; imported,5578,,[],4
890164936708281553,禁止,禁止,jìn zhǐ,gam3 zi2,to prohibit; to forbid,2897,,[],4
868249940676172624,经典,經典,jīng diǎn,ging1 din2,the classics; scriptures,2400,,[],4
269160818451608751,精力,精力,jīng lì,zing1 lik6,energy,3458,,[],4
833835010277645116,竟然,竟然,jìng rán,ging2 jin4,unexpectedly; to one's surprise,1381,,[],4
899903151499049619,镜头,鏡頭,jìng tóu,geng3 tau4,camera lens; camera shot (in a movie etc),2581,,[],4
176617554805044513,镜子,鏡子,jìng zi,geng3 zi2,mirror,5015,,[],4
624906344794128686,究竟,究竟,jiū jìng,gau3 ging2,to go to the bottom of a matter; after all,1812,,[],4
127255298488661741,酒吧,酒吧,jiǔ bā,zau2 baa1,bar; pub,3070,,[],4
299679357604908664,居民,居民,jū mín,geoi1 man4,resident; inhabitant,2479,,[],4
1148825736359380367,居住,居住,jū zhù,geoi1 zyu6,to reside; to dwell,4023,,[],4
796990652453137922,局,侷,jú,guk6,narrow,736,,[],4
640744537337733544,巨大,巨大,jù dà,geoi6 daai6,huge; immense,1540,,[],4
846510314028018631,具备,具備,jù bèi,geoi6 bei6,to possess; to have,4462,,[],4
807411415415055343,距离,距離,jù lí,keoi5 ci1,distance; to be apart from,1725,,[],4
81689492420143018,聚,聚,jù,zeoi6,to congregate; to assemble,3213,,[],4
874844522583981925,聚会,聚會,jù huì,zeoi6 wui6,party; gathering,3191,,[],4
755347118648361488,卷,卷,juǎn,gyun2,to roll up; roll,2089,,[],4
1105491793318755191,开花,開花,kāi huā,hoi1 faa1,to bloom; to blossom; to flower; (fig.) to burst; to split open,11764,,[],4
711808402351881023,开水,開水,kāi shuǐ,hoi1 seoi2,boiled water; boiling water,16321,,[],4
870909346491361945,看不起,看不起,kàn bu qǐ,hon3 bat1 hei2,to look down upon; to despise,15152,,[],4
963995064227425304,看来,看來,kàn lai,hon3 loi4,apparently; it seems that,774,,[],4
895039822562257511,看望,看望,kàn wàng,hon3 mong6,to pay a visit to; to see (sb),8053,,[],4
1006524398399023596,考察,考察,kǎo chá,haau2 caat3,to inspect; to observe and study,6038,,[],4
291090097001512802,考虑,考慮,kǎo lǜ,haau2 leoi6,to think over; to consider,607,,[],4
659411066310160945,棵,棵,kē,po1,"classifier for trees, cabbages, plants etc",4222,,[],4
1137999373811393657,可见,可見,kě jiàn,ho2 gin3,it can clearly be seen (that this is the case); it is (thus) clear,8748,,[],4
605494875900739732,空间,空間,kōng jiān,hung1 gaan1,space; room; (fig.) scope; leeway,1306,,[],4
520049239937814137,口袋,口袋,kǒu dài,hau2 doi6,pocket; bag,4512,,[],4
545166546640989835,口语,口語,kǒu yǔ,hau2 jyu5,colloquial speech; spoken language,20368,,[],4
1097770002048613662,苦,苦,kǔ,fu2,bitter; hardship,2331,,[],4
1051645586392219174,快递,快遞,kuài dì,faai3 dai6,express delivery,7167,,[],4
448494386636223853,宽,寬,Kuān,fun1,surname Kuan,3471,,[],4
832163449974564769,宽广,寬廣,kuān guǎng,fun1 gwong2,wide; broad,17575,,[],4
279533916117590057,矿泉水,礦泉水,kuàng quán shuǐ,kong3 cyun4 seoi2,mineral water,13110,,[],4
210155659065135248,扩大,擴大,kuò dà,kwok3 daai6,to expand; to enlarge,3635,,[],4
107263588230961841,扩展,擴展,kuò zhǎn,kwok3 zin2,to extend; to expand,9082,,[],4
666401047232539158,括号,括號,kuò hào,kut3 hou6,parentheses; brackets,31869,,[],4
44368247025318518,垃圾,垃圾,lā jī,laap6 saap3,trash; refuse,1777,,[],4
889231921077728421,拉开,拉開,lā kāi,laai1 hoi1,to pull open; to pull apart,5347,,[],4
1031533843023681815,辣,辢,là,laat6,old variant of 辣,2791,,[],4
909751505087135377,来不及,來不及,lái bu jí,loi4 bat1 kap6,there's not enough time (to do sth); it's too late (to do sth),5768,,[],4
26401825097768088,来得及,來得及,lái de jí,loi4 dak1 kap6,to have enough time; can do it in time; can still make it,6981,,[],4
892829410793745547,来源,來源,lái yuán,loi4 jyun4,source (of information etc); origin,2383,,[],4
734095525686033338,老公,老公,lǎo gōng,lou5 gung1,(coll.) husband,2319,,[],4
1027057573632731426,老家,老家,lǎo jiā,lou5 gaa1,native place; place of origin,6410,,[],4
69965653607571997,老婆,老婆,lǎo pó,lou5 po4,(coll.) wife,1565,,[],4
204228964898544780,老实,老實,lǎo shi,lou5 sat6,honest; sincere; well-behaved,5167,,[],4
131278473734112501,乐趣,樂趣,lè qù,lok6 ceoi3,delight; pleasure; joy,4402,,[],4
291777412051936884,了不起,了不起,liǎo bu qǐ,liu5 bat1 hei2,amazing; terrific,5874,,[],4
994558779546726751,了解,了解,liǎo jiě,liu5 gaai2,to understand; to realize,336,,[],4
341181106905223507,泪,淚,lèi,lai6,tears,5719,,[],4
992378691194288236,泪水,淚水,lèi shuǐ,lai6 seoi2,teardrop; tears,7812,,[],4
1030839185820161625,类型,類型,lèi xíng,leoi6 jing4,type; kind; category; (computer programming) type,2598,,[],4
634945902267095924,冷静,冷靜,lěng jìng,laang5 zing6,calm; cool-headed; dispassionate; (of a place) deserted; quiet,2908,,[],4
396673616502556028,厘米,釐米,lí mǐ,lei4 mai5,centimeter,23825,,[],4
897991022387984104,离不开,離不開,lí bu kāi,lei4 bat1 hoi1,inseparable; inevitably linked to,8817,,[],4
541593981836412002,力气,力氣,lì qi,lik6 hei3,strength,5156,,[],4
857807225074438051,历史,歷史,lì shǐ,lik6 si2,history,882,,[],4
889265730812948958,立即,立即,lì jí,laap6 zik1,immediately,1862,,[],4
746329952628886746,利息,利息,lì xī,lei6 sik1,interest (on a loan),6487,,[],4
78658985051861273,利益,利益,lì yì,lei6 jik1,benefit; (in sb's) interest,2117,,[],4
361528318768940609,俩,倆,liǎ,loeng5,two (colloquial equivalent of 两个); both,1419,,[],4
707843395500714815,良好,良好,liáng hǎo,loeng4 hou2,good; favorable,2227,,[],4
607836732581694872,粮食,糧食,liáng shi,loeng4 sik6,foodstuff; cereals,6379,,[],4
495341405288121069,两边,兩邊,liǎng bian,loeng5 bin1,either side; both sides,7213,,[],4
175415098095999037,量,量,liáng,loeng6,to measure,2147,,[],4
567528211145572776,疗养,療養,liáo yǎng,liu4 joeng5,to get well; to heal,20874,,[],4
780229275928186792,列,列,liè,lit6,to arrange; to line up,2209,,[],4
457934191322266073,列车,列車,liè chē,lit6 ce1,(railway) train,4242,,[],4
383379725060856886,列入,列入,liè rù,lit6 jap6,to include on a list,8323,,[],4
721507211496512005,列为,列為,liè wéi,lit6 wai4,to be classified as,8850,,[],4
423065414387350058,临时,臨時,lín shí,lam4 si4,as the time draws near; at the last moment,3015,,[],4
